"method.code","station","date","time","batch.date","weather.code","water.temperature","turbidity","water.velocity","dissolved.oxygen","electrical.conductivity","calendar.year","water.year"
"RSTR","ST040X",2011-05-15,08:30:00,2011-05-15,"CLR",49.86,1.09,2.13,11.68,55.4,2011,2011
"RSTR","ST040X",2011-05-14,08:00:00,2011-05-14,"CLR",51.1,0.9,3.25,11.66,58.2,2011,2011
"RSTR","ST040X",2011-05-13,08:45:00,2011-05-13,"CLR",51,0.13,3.73,11.82,56.7,2011,2011
"RSTR","ST040X",2011-05-12,08:15:00,2011-05-12,"CLR",51.6,1.32,3.19,12.37,55.5,2011,2011
"RSTR","ST040X",2011-05-11,08:15:00,2011-05-11,"CLR",50.9,3.98,3.21,11.53,58.5,2011,2011
"RSTR","ST040X",2011-05-10,08:15:00,2011-05-10,"CLR",51.2,2.12,3.11,11.75,65.4,2011,2011
"RSTR","ST040X",2011-05-09,08:15:00,2011-05-09,"CLD",49.4,0.89,3.21,11.56,52.9,2011,2011
"RSTR","ST040X",2011-05-08,08:15:00,2011-05-08,"CLD",50.5,1.01,3.53,11.83,54.1,2011,2011
"RSTR","ST040X",2011-05-07,08:30:00,2011-05-07,"CLR",51.6,1.56,3.21,11.35,51,2011,2011
"RSTR","ST040X",2011-05-06,08:30:00,2011-05-06,"CLR",53,1.33,3.45,11.62,50,2011,2011
"RSTR","ST040X",2011-05-05,08:30:00,2011-05-05,"CLR",50.9,0.99,3.35,11.99,60.5,2011,2011
